Timestamp,Current_Price,Predicted_Price
1683155987,29077.58,29077.13956709569
1683155993,29081.61,29081.169506054
1683156000,29077.27,29076.829571791204
1683156006,29077.27,29076.830293227802
1683156034,29094.52,29093.27338029347
1683156041,29097.96,29096.713232898983
1683156047,29104.76,29103.512941537792
1683156053,29104.76,29103.512941537792
1683156060,29104.76,29103.512941537792
1683156088,29111.66,29111.57005892207
1683156094,29117.54,29117.450040755688
1683156101,29122.21,29122.120026327622
1683156107,29120.04,29119.950033031884
1683156113,29115.2,29115.110047985167
1683156142,29112.8,29112.98695461249
1683156149,29106.02,29106.206911073146
1683156155,29103.59,29103.776895468334
1683156162,29100.01,29100.19687247853
1683156170,29104.04,29104.226898358116
1683156198,29107.32,29107.762470186066
1683156204,29111.73,29112.172537223963
1683156211,29108.34,29108.78248569143
1683156217,29108.34,29108.78248569143
1683156223,29108.34,29108.78248569143
1683156251,29098.73,29099.034049083475
1683156257,29096.23,29096.53402296128
1683156265,29083.85,29084.15389360417
1683156271,29083.86,29084.16389370866
1683156278,29088.59,29088.893943131854
1683156306,29103.72,29103.48346612663
1683156312,29104.13,29103.893462794447
1683156319,29104.15,29103.913462631903
1683156326,29104.15,29103.913462631903
1683156332,29102.1,29101.86347929281
1683156361,29098.84,29099.284677127347
1683156367,29098.6,29099.044673459757
1683156373,29091.12,29091.564559153314
1683156380,29090.12,29090.564543871704
1683156387,29088.47,29088.91451865705
1683156417,29082.64,29095.377167581333
1683156423,29082.64,29095.348299709603
1683156430,29082.65,29095.358304079327
1683156436,29082.65,29095.358304079327
1683156443,29082.64,29095.348299709603
1683156473,29082.27,29082.28779863712
1683156479,29082.28,29082.297798643238
1683156485,29077.35,29077.36894675427
1683156492,29077.35,29077.36894675427
1683156498,29075.52,29075.53894556185
1683156528,29067.08,29067.55283573295
1683156534,29067.08,29067.55283573295
1683156541,29063.43,29063.901745628413
1683156547,29063.43,29063.901745628413
1683156553,29063.43,29063.901745628413
1683156582,29055.91,29054.98447596471
1683156588,29047.17,29046.244754361775
1683156595,29046.9,29045.97476296214
1683156601,29046.9,29045.971991185408
1683156608,29059.54,29058.61158735466
1683156637,29073.13,29070.11231177876
1683156644,29072.32,29069.302395853898
1683156651,29073.08,29070.062316968586
1683156657,29073.07,29070.052318006547
1683156663,29073.07,29070.045428330322
1683156693,29056.23,29057.36240605572
1683156699,29056.22,29057.35240566599
1683156705,29052.34,29053.47225445107
1683156711,29052.34,29053.47225445107
1683156717,29036.55,29037.6816390687
1683156747,29036.88,29036.43803288425
1683156754,29037.72,29037.278020098704
1683156760,29037.71,29037.26802025091
1683156767,29034.53,29034.088068653335
1683156773,29029.3,29028.858148258583
1683156802,29025.0,29025.406589515387
1683156808,29027.47,29027.876624115772
1683156814,29028.85,29029.256643447156
1683156820,29029.99,29030.396659416565
1683156826,29028.24,29028.646634902125
1683156857,29029.99,29030.31943304066
1683156864,29029.98,29030.309432927177
1683156871,29029.98,29030.309432927177
1683156877,29029.98,29030.309432927177
1683156883,29029.98,29030.309432927177
1683156913,29047.41,29047.91036674038
1683156919,29047.41,29047.91036674038
1683156925,29047.42,29047.920366912636
1683156932,29047.85,29048.35037431976
1683156939,29049.22,29049.720397919198
1683156968,29049.66,29045.41316311934
1683156974,29049.65,29045.40316458127
1683156980,29038.25,29034.00483117359
1683156987,29037.33,29033.084965670518
1683156994,29038.28,29034.03482678782
1683157024,29026.16,29026.39898435438
1683157030,29026.11,29026.34898394271
1683157036,29021.05,29021.288942281637
1683157043,29023.64,29023.878963606177
1683157049,29025.92,29026.158982378358
1683157079,29018.29,29018.093808927875
1683157085,29022.64,29022.44900150523
1683157092,29020.67,29020.47901446983
1683157099,29014.9,29014.709052442304
1683157105,29015.74,29015.54904691425
1683157136,29023.84,29021.7326485415
1683157143,29024.52,29022.428814081486
1683157149,29016.65,29014.55938110665
1683157156,29014.1,29012.009564831445
1683157162,28997.98,28995.890726260368
1683157192,28999.99,28999.219689707188
1683157198,28991.18,28990.40992372222
1683157205,28997.61,28996.866207116826
1683157211,28999.05,28998.306170180615
1683157217,28999.05,28998.306170180615
1683157246,29000.44,29001.86979039424
1683157253,29016.48,29017.91058120424
1683157260,29018.29,29019.723521514454
1683157267,29022.12,29023.55371071883
1683157273,29022.12,29023.55371071883
1683157303,29004.86,29004.137878689162
1683157309,29004.87,29004.147878440195
1683157316,28999.31,28998.588016865084
1683157323,28999.3,28998.583379567277
1683157329,29004.77,29004.053244394574
1683157360,29001.52,29010.810337979263
1683157366,29001.49,29010.780328369074
1683157373,29000.04,29009.32986387652
1683157379,28998.25,29007.53929046847
1683157387,28986.36,28995.644779742597
1683157418,28981.21,28980.45444768137
1683157424,28972.94,28972.184663283744
1683157431,28972.95,28972.194663023045
1683157437,28977.58,28976.824542317
1683157443,28974.73,28973.976047656437
1683157476,28966.63,28972.455633249774
1683157482,28964.41,28970.23518677375
1683157490,28952.46,28958.282783445597
1683157498,28948.87,28954.692061441572
1683157505,28948.74,28954.47689788679
1683157535,28978.69,28980.054305143447
1683157542,28986.05,28987.414651649306
1683157549,28988.48,28989.844766052734
1683157555,28988.49,28989.854766523535
1683157562,29001.3,29002.665242583847
1683157591,29004.07,29005.550392912082
1683157597,29004.06,29005.540392401675
1683157604,29008.17,29009.65060217964
1683157611,29008.17,29009.65060217964
1683157617,29008.17,29009.65060217964
1683157648,28998.97,28999.942211164693
1683157654,28996.4,28997.372125003607
1683157660,28995.34,28996.31208946635
1683157666,28994.62,28995.592065327834
1683157673,28994.61,28995.58206499258
1683157702,28999.23,29001.350830019517
1683157708,28999.24,29001.36083075086
1683157714,28996.72,28998.840646453147
1683157721,28994.96,28997.080517737286
1683157727,28993.35,28995.470399991525
1683157757,28991.19,28992.110042230408
1683157763,28988.05,28988.96994258177
1683157769,28987.15,28988.06991402006
1683157776,28981.84,28982.759745505962
1683157782,28972.61,28973.52945258974
1683157812,28979.67,28979.79449286817
1683157818,28988.68,28988.804531573955
1683157825,28989.15,28989.274533593012
1683157831,28989.09,28989.21453333526
1683157837,28989.1,28989.224533378216
1683157866,29001.22,28999.98572070791
1683157872,28996.31,28995.07592967537
1683157878,28997.25,28996.01588966938
1683157884,28997.84,28996.605864559235
1683157891,29000.0,28998.765772630577
1683157921,28997.58,28995.835298281803
1683157927,28996.31,28994.565374694084
1683157935,28995.75,28994.005408387686
1683157941,28992.61,28990.865597312535
1683157948,28991.14,28989.39568575824
1683157979,28999.56,28997.905200323632
1683157985,28993.96,28992.30508804329
1683157992,28990.79,28989.135268979975
1683157999,28990.8,28989.145268409193
1683158005,28990.8,28989.145268409193
1683158036,28995.19,28995.992474364408
1683158042,28995.19,28995.99253274974
1683158048,28995.2,28996.002533026523
1683158055,28995.2,28996.002533026523
1683158063,28995.2,28996.002533026523
1683158093,28998.84,28999.920335809482
1683158099,28998.99,29000.07034139765
1683158106,28998.99,29000.07617784752
1683158113,28999.02,29000.10617897119
1683158119,28999.99,29001.076215303234
1683158150,29004.04,29005.285258603246
1683158157,29004.03,29005.275258173904
1683158163,29004.03,29005.273015746883
1683158169,29000.4,29001.642860177224
1683158176,29000.49,29001.732864034326
1683158208,29000.41,29000.153565603992
1683158214,29000.4,29000.14356569242
1683158220,29000.4,29000.14356569242
1683158226,29002.03,29001.774398725684
1683158234,29002.04,29001.784398637556
1683158264,28992.43,28991.72206861703
1683158270,28992.44,28991.73206837285
1683158277,28988.0,28987.292176787887
1683158283,28987.99,28987.283542603738
1683158289,28993.14,28992.433417094668
1683158320,28997.32,29001.114346780196
1683158327,28997.33,29001.124348088713
1683158334,28997.33,29001.124348088713
1683158341,29003.43,29007.22047792831
1683158349,29007.53,29011.321013760087
1683158380,29022.14,29024.115955688885
1683158387,29022.15,29024.12595636973
1683158393,29022.14,29024.115955688885
1683158400,29026.15,29028.126228707428
1683158407,29024.45,29026.430535087093
1683158439,29027.85,29028.19120729709
1683158445,29028.02,29028.361209295355
1683158452,29028.02,29028.361209295355
1683158458,29027.87,29028.211207532182
1683158464,29030.88,29031.22237181829
1683158495,29024.91,29029.357552248843
1683158501,29020.01,29024.45680141082
1683158508,29020.01,29024.45680141082
1683158514,29020.0,29024.446799878497
1683158521,29023.63,29028.084032610932
1683158553,29044.9,29044.82052966174
1683158559,29048.6,29048.520519538095
1683158565,29055.06,29054.98050186276
1683158573,29054.32,29054.240503887486
1683158580,29060.1,29060.02048807271
1683158612,29052.7,29052.41692648524
1683158618,29052.02,29051.736933110784
1683158624,29052.02,29051.736933110784
1683158631,29049.1,29048.816961561653
1683158638,29049.1,29048.816961561653
1683158670,29058.74,29058.418396807083
1683158677,29062.47,29062.14835552587
1683158683,29060.62,29060.298376000464
1683158690,29060.62,29060.298376000464
1683158697,29057.52,29057.198410309244
1683158728,29057.51,29060.13593326229
1683158734,29052.02,29054.64543712984
1683158740,29049.32,29051.945193130276
1683158747,29049.1,29051.725173248826
1683158755,29047.76,29050.385052152746
1683158787,29032.68,29033.723733004677
1683158793,29028.76,29029.803592079574
1683158799,29030.36,29031.403649600026
1683158805,29030.36,29031.403649600026
1683158813,29021.6,29022.643334675562
1683158844,29010.86,29015.6794995881
1683158851,29006.94,29011.758848368572
1683158857,29006.88,29011.69883840093
1683158864,29003.37,29008.18825529365
1683158871,29006.13,29010.94871380536
1683158902,29004.89,29005.1610260013
1683158909,29003.58,29003.851013760468
1683158916,29004.9,29005.171026094744
1683158923,29020.79,29021.061174573264
1683158930,29020.81,29021.081174760147
1683158960,29023.75,29023.61507031677
1683158968,29023.5,29023.365071479006
1683158975,29023.35,29023.215072176343
1683158981,29015.56,29015.42510839159
1683158987,29015.57,29015.4351083451
1683159018,29007.29,29008.301112257046
1683159025,29007.55,29008.561121319908
1683159032,29006.85,29007.861096919885
1683159039,29006.76,29007.77109378274
1683159045,29002.9,29003.910959234036
1683159076,28999.05,28998.59055229787
1683159083,28990.91,28990.450681264312
1683159089,29001.46,29001.00051411493
1683159096,29014.65,29014.190305138596
1683159102,29013.2,29012.740328111733
1683159134,29058.31,29059.031267039445
1683159140,29064.69,29065.41142539978
1683159146,29067.09,29067.811484971066
1683159153,29065.03,29065.751433839043
1683159159,29069.34,29070.061540819148
1683159191,29079.66,29079.67686184568
1683159197,29076.59,29076.60686006554
1683159204,29069.36,29069.376855873226
1683159211,29078.19,29078.2068609933
1683159217,29081.49,29081.50686290681
1683159249,29078.76,29078.590323408185
1683159256,29078.76,29078.590323408185
1683159262,29080.97,29080.800310512685
1683159268,29080.97,29080.800310512685
1683159274,29085.0,29084.830286997352
1683159307,29082.59,29083.270092785348
1683159313,29080.08,29080.760034089308
1683159319,29080.08,29080.760034089308
1683159326,29065.05,29065.729682614605
1683159332,29065.05,29065.729682614605
1683159365,29067.78,29066.446380761838
1683159372,29067.24,29065.906405536844
1683159378,29066.68,29065.34643122944
1683159385,29063.82,29062.486562445207
1683159391,29063.83,29062.496561986412
1683159425,29062.21,29062.23376917379
1683159432,29062.2,29062.223769165612
1683159438,29062.2,29062.223769165612
1683159445,29062.2,29062.223769165612
1683159451,29062.21,29062.23376917379
1683159484,29077.8,29076.40826991407
1683159490,29077.8,29076.40826991407
1683159496,29079.99,29078.59816509566
1683159503,29080.03,29078.638163181164
1683159509,29080.42,29079.028144514872
1683159540,29086.74,29087.05050455716
1683159546,29087.31,29087.62051064198
1683159552,29095.64,29095.95059956576
1683159559,29099.99,29100.30064600255
1683159566,29099.99,29100.30064600255
1683159599,29067.33,29068.717701481663
1683159606,29068.4,29069.78180453741
1683159614,29056.9,29058.28125786982
1683159620,29051.04,29052.42097930703
1683159626,29063.25,29064.6315597254
1683159658,29039.75,29040.00579153588
1683159664,29046.58,29046.837156810892
1683159671,29049.24,29049.497180360555
1683159678,29054.13,29054.387223652975
1683159684,29056.03,29056.28724047416
1683159718,29069.98,29069.336991480515
1683159724,29069.98,29069.339458291422
1683159730,29069.99,29069.34945807108
1683159736,29071.16,29070.519432290745
1683159743,29071.5,29070.859424799022
1683159778,29066.89,29067.645741722226
1683159785,29067.89,29068.64273665685
1683159792,29067.9,29068.65273691581
1683159798,29067.89,29068.64273665685
1683159804,29069.43,29070.182776536403
1683159837,29070.87,29070.471344257625
1683159844,29071.15,29070.749790396025
1683159850,29071.12,29070.719790809017
1683159856,29069.41,29069.00981434983
1683159863,29069.42,29069.019814212163
1683159895,29062.6,29063.150543913136
1683159901,29062.63,29063.18316413462
1683159908,29060.65,29061.203126448254
1683159914,29060.65,29061.203126448254
1683159920,29060.66,29061.213126638588
1683159955,29052.43,29051.76025817722
1683159961,29052.42,29051.750338839425
1683159968,29052.42,29051.750338839425
1683159974,29052.42,29051.750338839425
1683159981,29052.43,29051.760338608925
1683160014,29068.17,29068.38192462562
1683160020,29068.16,29068.372460358234
1683160028,29068.16,29068.372460358234
1683160035,29068.16,29068.372460358234
1683160042,29068.16,29068.372460358234
1683160074,29056.89,29056.19214793409
1683160080,29056.88,29056.17692332944
1683160087,29056.88,29056.17692332944
1683160093,29054.3,29053.596985756576
1683160100,29054.31,29053.606985514612
1683160132,29040.82,29041.248864008066
1683160138,29040.83,29041.258864155745
1683160145,29040.0,29040.426512717677
1683160151,29037.56,29037.98647688121
1683160157,29036.97,29037.396468215833
1683160192,29036.96,29026.21746329764
1683160198,29036.97,29026.22745959803
1683160205,29038.08,29027.362508162187
1683160213,29033.01,29022.29437941826
1683160220,29033.01,29022.29437941826
1683160256,29047.69,29048.224679653336
1683160262,29044.99,29045.52604655315
1683160269,29044.94,29045.476045630363
1683160275,29044.95,29045.48604581492
1683160281,29044.8,29045.33604304656
1683160315,29035.77,29035.47067920913
1683160321,29035.76,29035.460241839446
1683160328,29035.76,29035.460241839446
1683160335,29032.98,29032.68027053949
1683160341,29026.13,29025.83034125724
1683160375,29015.63,29014.6125678637
1683160381,29015.26,29014.247170979575
1683160389,29015.64,29014.627157715004
1683160396,29013.16,29012.147244283795
1683160402,29015.64,29014.627157715004
1683160438,29005.84,29005.179640429164
1683160444,28996.15,28995.492287667592
1683160450,28996.15,28995.492287667592
1683160457,28996.03,28995.372290389518
1683160463,28993.65,28992.99234437446
1683160499,28986.75,28988.298658226668
1683160505,28986.73,28988.284402243542
1683160511,28989.14,28990.694531478865
1683160518,28984.1,28985.654261210802
1683160524,28983.9,28985.454250485884
1683160560,28975.51,28976.4854387515
1683160567,28983.92,28984.901673275235
1683160574,28983.92,28984.901673275235
1683160581,28979.68,28980.661529668207
1683160587,28979.47,28980.451522555595
1683160622,28974.51,28974.140664891424
1683160628,28974.52,28974.150664763958
1683160635,28976.78,28976.410635955966
1683160643,28980.59,28980.22058739029
1683160649,28980.6,28980.23058726282
1683160684,28984.72,28983.25530294117
1683160690,29015.58,29014.113743479797
1683160697,29011.1,29009.63396986952
1683160704,29009.13,29007.66406942036
1683160710,29012.84,29011.373881941367
1683160745,28988.6,28989.738590878922
1683160751,28972.73,28973.867967549846
1683160758,28978.9,28980.03820989014
1683160764,28975.88,28977.01809127301
1683160770,28975.87,28977.008090880237
1683160805,28963.59,28963.445089105095
1683160812,28968.88,28968.73506263812
1683160818,28971.13,28970.9850513809
1683160825,28972.23,28972.085045877368
1683160832,28966.11,28965.965076497007
1683160867,28971.53,28971.347640257478
1683160873,28978.83,28978.647594308022
1683160880,28978.83,28978.647594308022
1683160886,28982.92,28982.737568563734
1683160893,28989.14,28988.957529412277
1683160928,28987.31,28986.9693980431
1683160934,28987.48,28987.13939604559
1683160942,29003.43,29003.089208632508
1683160948,29003.42,29003.079208750005
1683160954,29003.21,29002.869211217512
1683160989,28998.86,28997.059272917566
1683160995,28997.2,28995.39937599772
1683161002,28999.68,28997.879221998453
1683161009,28997.88,28996.079333772115
1683161015,28996.04,28994.239448029635
1683161052,29001.79,29003.188939340223
1683161059,29001.8,29003.198939822585
1683161065,29001.79,29003.188939340223
1683161072,29001.97,29003.36894802276
1683161079,29001.98,29003.37894850512
1683161115,29012.52,29012.385109304618
1683161123,29019.82,29019.685075364025
1683161129,29035.76,29035.62500125265
1683161136,29034.34,29034.205007854795
1683161143,29034.34,29034.205007854795
1683161180,29025.49,29025.74828933583
1683161187,29030.0,29030.258329468998
1683161193,29029.99,29030.24832938001
1683161199,29033.56,29033.818361148395
1683161205,29033.56,29033.818361148395
1683161241,29045.53,29045.093509157366
1683161248,29053.18,29052.743394194586
1683161254,29053.33,29052.893391940415
1683161260,29053.32,29052.88339209069
1683161267,29053.32,29052.88339209069
1683161303,29055.36,29056.549657773023
1683161310,29055.36,29056.549657773023
1683161317,29055.35,29056.539657363573
1683161324,29055.35,29056.539657363573
1683161330,29055.36,29056.549657773023
1683161367,29053.12,29054.1629335651
1683161374,29053.13,29054.172933924077
1683161380,29055.36,29056.40301397544
1683161387,29055.35,29056.393013616464
1683161393,29055.35,29056.393013616464
1683161431,29077.15,29077.956897479697
1683161438,29070.53,29071.3367137732
1683161445,29070.52,29071.326713495695
1683161452,29069.89,29070.696696013052
1683161458,29065.44,29066.24657252455
1683161496,29081.94,29082.1341727831
1683161502,29081.94,29082.1341727831
1683161509,29081.95,29082.144172849865
1683161516,29081.43,29081.624169377956
1683161522,29076.52,29076.715076977223
1683161559,29077.56,29078.36686051421
1683161566,29068.12,29068.926598567767
1683161572,29068.19,29068.996600510167
1683161578,29068.18,29068.98660023268
1683161584,29068.18,29068.988429909194
1683161620,29065.46,29067.250668233723
1683161626,29065.46,29067.250668233723
1683161632,29065.73,29067.52068486791
1683161639,29065.74,29067.530685483995
1683161645,29069.66,29071.45242257229
1683161682,29051.79,29051.633493175632
1683161688,29051.77,29051.613493283374
1683161694,29050.93,29050.773497808594
1683161700,29050.92,29050.76147505997
1683161706,29050.92,29050.76147505997
1683161742,29048.29,29046.919921073037
1683161748,29047.0,29045.629981916612
1683161754,29047.0,29045.629981916612
1683161761,29040.23,29038.863903815447
1683161767,29054.81,29053.443217950273
1683161804,29054.29,29054.233808692337
1683161810,29041.9,29041.84383265473
1683161816,29041.9,29041.84383265473
1683161823,29041.9,29041.845075500194
1683161829,29047.41,29047.355065079595
1683161866,29047.81,29047.548866569137
1683161873,29047.81,29047.548866569137
1683161879,29047.81,29047.548866569137
1683161885,29047.81,29047.54656247736
1683161891,29059.81,29059.54645364815
1683161929,29049.93,29050.108163872934
1683161935,29049.93,29050.108163872934
1683161941,29049.93,29050.112787954637
1683161947,29049.93,29050.112787954637
1683161953,29049.94,29050.122788017557
1683161992,29043.94,29044.586589350867
1683161998,29043.94,29044.586589350867
1683162005,29048.52,29049.164350600255
1683162011,29048.53,29049.17435082207
1683162018,29046.59,29047.234307789236
1683162055,29052.46,29052.297861771855
1683162061,29052.45,29052.279831123124
1683162067,29052.46,29052.28983106455
1683162073,29052.46,29052.28983106455
1683162079,29052.45,29052.279831123124
1683162117,29045.38,29045.767474268578
1683162123,29045.38,29045.767148208244
1683162129,29045.39,29045.777148341534
1683162136,29041.95,29042.3371024895
1683162142,29041.95,29042.3371024895
1683162182,29047.17,29045.690622327184
1683162189,29048.47,29046.990556117948
1683162195,29046.43,29044.950660015522
1683162201,29043.81,29042.330793452602
1683162207,29047.76,29046.280592278377
1683162246,29057.17,29057.179925449032
1683162253,29058.69,29058.699925968238
1683162259,29059.53,29059.53992625517
1683162265,29060.36,29060.369926538686
1683162272,29060.36,29060.369926538686
1683162311,29047.0,29044.285105826282
1683162318,29047.0,29044.285105826282
1683162324,29046.99,29044.27510676094
1683162330,29046.99,29044.27510676094
1683162337,29047.0,29044.285105826282
1683162375,29048.37,29047.455859392237
1683162382,29047.74,29046.825879218086
1683162389,29035.82,29034.90625433573
1683162395,29035.82,29034.90625433573
1683162402,29035.82,29034.90625433573
1683162441,29030.14,29029.395440836743
1683162448,29030.14,29029.395440836743
1683162454,29030.14,29029.395440836743
1683162461,29022.97,29022.225624731454
1683162469,29035.13,29034.385312854232
1683162507,29042.61,29052.962905456385
1683162514,29042.62,29052.97290902111
1683162520,29042.61,29052.962905456385
1683162526,29042.61,29052.962905456385
1683162533,29045.63,29055.983982004756
1683162573,29055.12,29055.931523090538
1683162579,29055.12,29055.931523090538
1683162586,29051.85,29052.661431757908
1683162592,29051.83,29052.6414311993
1683162598,29049.94,29050.751378410714
1683162638,29055.33,29056.293350394782
1683162644,29056.09,29057.05337559313
1683162651,29056.1,29057.06337592468
1683162657,29056.98,29057.943405101716
1683162664,29056.99,29057.95620607994
1683162703,29063.4,29063.530791106674
1683162709,29059.55,29059.680773780903
1683162717,29059.54,29059.6707737359
1683162723,29060.41,29060.529016198932
1683162730,29060.41,29060.529016198932
1683162770,29062.9,29063.607731198867
1683162777,29062.9,29063.607731198867
1683162783,29062.9,29063.6102228371
1683162789,29062.89,29063.600222592722
1683162795,29062.89,29063.600222592722
1683162837,29062.89,29062.78034083583
1683162844,29062.89,29062.787231615148
1683162851,29062.89,29062.787231615148
1683162858,29062.89,29062.787231615148
1683162864,29062.89,29062.787231615148
1683162906,29061.06,29061.43792215053
1683162912,29061.06,29061.43792215053
1683162919,29056.23,29056.60785933919
1683162925,29056.23,29056.60785933919
1683162931,29054.19,29054.56783281018
1683162973,29065.91,29065.58686451772
1683162980,29065.91,29065.58686451772
1683162986,29065.91,29065.58686451772
1683162992,29065.91,29065.58686451772
1683162998,29067.05,29066.72685184396
1683163038,29054.14,29056.45400103057
1683163045,29050.62,29052.933720682104
1683163051,29050.62,29052.933720682104
1683163057,29050.58,29052.89371749633
1683163064,29049.93,29052.243665727434
1683163104,29049.26,29049.83756795053
1683163111,29049.01,29049.58756297994
1683163117,29049.0,29049.577562781116
1683163123,29048.98,29049.55756238347
1683163130,29048.51,29049.087553038757
1683163170,29035.41,29034.968376427598
1683163177,29035.41,29034.968376427598
1683163183,29035.34,29034.898377492285
1683163189,29035.35,29034.908377340187
1683163196,29035.34,29034.898377492285
1683163237,29040.68,29040.380645682246
1683163243,29037.69,29037.39067650347
1683163249,29037.68,29037.380676606554
1683163256,29035.57,29035.27069835665
1683163263,29034.96,29034.659617251287
1683163303,29030.8,29027.977962965255
1683163310,29030.81,29027.987961993174
1683163316,29030.68,29027.857974630264
1683163323,29027.61,29024.78797821968
1683163330,29029.84,29027.01776142234
1683163370,29052.8,29052.912113080707
1683163378,29052.79,29052.90211304212
1683163384,29046.16,29046.26988964126
1683163391,29046.15,29046.25988960343
1683163397,29030.56,29030.669830622155
1683163437,29030.41,29030.964926933768
1683163444,29025.43,29025.986257732053
1683163450,29025.39,29025.94625696547
1683163457,29025.39,29025.94625696547
1683163463,29017.01,29017.566096366994
1683163504,29009.57,29009.513930516132
1683163511,29003.39,29003.33394246079
1683163517,29003.26,29003.203942712054
1683163523,29002.69,29002.633943813744
1683163530,28997.63,28997.573953593677
1683163568,28994.65,28994.893274539445
1683163574,28994.66,28994.903274623346
1683163581,28992.14,28992.383253479726
1683163587,28991.3,28991.54324643185
1683163594,28994.75,28994.993275378474
1683163636,28985.55,28986.47584883486
1683163642,28979.59,28980.515658462104
1683163648,28979.1,28980.02564281065
1683163655,28987.82,28988.745921342605
1683163661,28986.51,28987.435879498928
1683163700,28980.67,28979.65615191157
1683163707,28980.67,28979.65615191157
1683163714,28980.47,28979.456158908295
1683163721,28979.07,28978.05620788533
1683163728,28979.07,28978.05620788533
1683163771,28981.99,28981.424047740536
1683163777,28982.0,28981.43404754526
1683163783,28981.97,28981.40404813109
1683163790,28975.39,28974.824176623504
1683163797,28979.4,28978.83409831734
1683163840,29006.06,29006.39610378985
1683163846,29006.06,29006.39610378985
1683163852,29006.06,29006.39610378985
1683163859,29006.06,29006.39610378985
1683163865,29002.69,29003.0243257053
1683163908,29012.78,29020.37273273793
1683163914,29015.18,29022.773360825227
1683163920,29015.18,29022.773360825227
1683163927,29018.53,29026.13199810383
1683163933,29016.1,29023.701361515574
1683163976,29011.43,29011.066495032817
1683163982,29024.03,29023.66733718998
1683163988,29025.6,29025.23731757242
1683163995,29017.97,29017.60741291126
1683164002,29021.01,29020.647374925666
1683164046,29018.14,29018.27060748543
1683164053,29018.14,29018.27060748543
1683164059,29018.13,29018.26060744042
1683164065,29018.14,29018.27060748543
1683164071,29021.01,29021.140620402984
1683164116,29035.96,29035.672924539063
1683164122,29035.96,29035.672924539063
1683164129,29036.14,29035.852922759423
1683164136,29036.14,29035.852922759423
1683164142,29036.14,29035.852922759423
1683164183,29045.22,29044.615607301417
1683164189,29045.22,29044.615607301417
1683164195,29045.22,29044.615607301417
1683164202,29042.17,29041.56567076789
1683164209,29042.15,29041.545671184067
1683164250,29035.11,29035.13479140412
1683164256,29035.06,29035.08479136143
1683164263,29034.07,29034.094790516127
1683164269,29030.42,29030.4447873996
1683164275,29030.41,29030.434787391063
1683164317,29041.67,29041.33743035682
1683164323,29041.68,29041.347430242306
1683164330,29041.67,29041.33743035682
1683164336,29041.67,29041.33743035682
1683164343,29041.68,29041.344210466632
1683164385,29038.65,29038.900983983545
1683164391,29038.65,29038.900983983545
1683164398,29038.64,29038.890983897112
1683164405,29045.45,29045.699796311867
1683164411,29045.99,29046.23980095597
1683164455,29030.01,29029.471502943416
1683164461,29032.26,29031.721806685582
1683164468,29033.08,29032.541791484615
1683164475,29033.08,29032.541791484615
1683164482,29031.23,29030.691825779486
1683164525,29028.08,29022.45419444914
1683164531,29032.32,29026.693372713235
1683164537,29032.32,29026.693372713235
1683164543,29032.41,29026.783355270727
1683164550,29032.75,29027.12328937681
1683164594,29028.57,29028.751904745517
1683164600,29021.98,29022.161863449914
1683164606,29021.98,29022.161863449914
1683164613,29021.97,29022.15186338725
1683164619,29021.75,29021.93186200864
1683164663,29019.0,29017.248461349045
1683164669,29019.0,29017.248461349045
1683164675,29019.01,29017.25846074546
1683164681,29015.92,29014.16864725273
1683164687,29015.92,29014.16864725273
1683164731,29021.01,29023.60843694692
1683164737,29021.01,29023.60843694692
1683164743,29019.54,29022.138305328404
1683164750,29045.25,29047.850607309414
1683164756,29038.37,29040.969991298938
1683164799,29043.04,29044.789388630707
1683164805,29043.05,29044.79938923305
1683164812,29043.04,29044.789388630707
1683164818,29032.94,29034.68878026377
1683164825,29034.3,29036.051331827923
1683164870,29042.56,29041.90200804785
1683164876,29042.56,29041.90200804785
1683164883,29044.68,29044.019731406075
1683164890,29044.67,29044.0097316334
1683164897,29053.06,29052.399540904724
1683164940,29050.71,29062.128400871734
1683164946,29050.71,29062.116285889395
1683164954,29050.71,29062.116285889395
1683164961,29046.08,29057.484467995662
1683164967,29046.53,29057.934644680794
1683165010,29040.41,29039.793495651535
1683165017,29040.41,29039.793495651535
1683165025,29040.0,29039.3835043555
1683165031,29034.29,29033.67362557417
1683165038,29034.29,29033.67362557417
1683165084,29036.97,29036.68045838701
1683165090,29036.98,29036.690458287296
1683165097,29039.02,29038.730437945473
1683165103,29036.48,29036.190463273037
1683165110,29036.49,29036.20046317332
1683165153,29026.73,29026.55518484954
1683165159,29019.54,29019.36522815173
1683165166,29019.54,29019.36522815173
1683165172,29019.55,29019.375228091507
1683165178,29019.54,29019.36522815173
1683165225,29015.52,29014.988783513647
1683165231,29019.54,29019.008709915437
1683165237,29019.53,29018.998710098516
1683165243,29018.37,29017.839149227588
1683165250,29018.31,29017.77915032521
1683165297,29047.37,29048.275550306844
1683165303,29047.65,29048.560530081046
1683165309,29057.36,29058.270834451523
1683165316,29057.38,29058.290835078442
1683165322,29057.37,29058.28083476498
1683165367,29064.69,29065.347139690686
1683165373,29064.7,29065.357139916785
1683165379,29061.99,29062.64707864489
1683165385,29066.75,29067.40718626637
1683165391,29068.88,29069.537234424723
1683165437,29052.51,29053.049271770175
1683165443,29052.52,29053.059271955797
1683165449,29052.52,29053.059271955797
1683165455,29049.17,29049.709209773202
1683165461,29049.16,29049.699209587583
1683165506,29069.98,29070.568436005975
1683165512,29064.37,29064.95832244807
